experiment,subject,date,age,gender,payoff_scheme,context,trial,intervening,response,accuracy,partner_action,total_payment,contacts
2,31,NA,25,Female,Standard,Cooperation,92,7,0,1,Defect,4.15,14
2,31,NA,25,Female,Standard,Cooperation,93,10,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,94,7,0,0,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,95,9,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,96,8,0,1,Defect,4.15,14
2,31,NA,25,Female,Standard,Cooperation,97,16,0,0,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,98,14,0,1,Defect,4.15,14
2,31,NA,25,Female,Standard,Cooperation,99,17,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,100,2,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,101,7,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,102,10,0,1,Defect,4.15,14
2,31,NA,25,Female,Standard,Cooperation,103,3,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,104,11,0,1,Defect,4.15,14
2,31,NA,25,Female,Standard,Cooperation,105,14,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,106,11,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,107,11,0,1,Defect,4.15,14
2,31,NA,25,Female,Standard,Cooperation,108,9,1,1,Cooperate,4.15,14
2,31,NA,25,Female,Standard,Cooperation,109,12,0,1,Defect,4.15,14
2,32,NA,20,Female,Standard,Cooperation,10,NA,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,11,NA,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,12,NA,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,13,NA,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,14,NA,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,15,NA,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,16,NA,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,17,NA,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,18,NA,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,19,NA,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,20,6,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,21,5,,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,22,7,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,23,6,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,24,13,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,25,5,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,26,13,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,27,8,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,28,10,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,29,17,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,30,1,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,31,9,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,32,7,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,33,9,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,34,6,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,35,9,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,36,13,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,37,16,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,38,11,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,39,9,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,40,2,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,41,5,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,42,9,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,43,4,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,44,7,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,45,5,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,46,11,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,47,15,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,48,17,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,49,15,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,50,5,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,51,1,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,52,6,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,53,9,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,54,5,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,55,13,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,56,9,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,57,14,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,58,10,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,59,18,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,60,9,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,61,8,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,62,10,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,63,7,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,64,9,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,65,5,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,66,8,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,67,13,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,68,9,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,69,12,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,70,1,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,71,6,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,72,11,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,73,3,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,74,12,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,75,8,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,76,13,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,77,9,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,78,12,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,79,15,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,80,6,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,81,5,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,82,2,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,83,5,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,84,13,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,85,10,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,86,7,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,87,10,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,88,16,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,89,16,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,90,4,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,91,2,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,92,9,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,93,8,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,94,7,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,95,7,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,96,6,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,97,15,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,98,17,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,99,15,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,100,6,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,101,6,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,102,6,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,103,10,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,104,13,0,0,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,105,7,1,1,Cooperate,3.25,17
2,32,NA,20,Female,Standard,Cooperation,106,6,1,0,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,107,10,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,108,16,0,1,Defect,3.25,17
2,32,NA,20,Female,Standard,Cooperation,109,10,0,1,Defect,3.25,17
2,34,NA,19,Female,Standard,Cooperation,10,NA,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,11,NA,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,12,NA,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,13,NA,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,14,NA,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,15,NA,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,16,NA,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,17,NA,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,18,NA,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,19,NA,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,20,0,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,21,7,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,22,7,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,23,10,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,24,8,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,25,7,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,26,15,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,27,15,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,28,11,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,29,10,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,30,8,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,31,2,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,32,5,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,33,12,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,34,4,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,35,12,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,36,12,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,37,11,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,38,13,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,39,11,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,40,7,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,41,3,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,42,3,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,43,8,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,44,4,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,45,11,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,46,10,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,47,15,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,48,17,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,49,12,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,50,4,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,51,8,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,52,10,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,53,3,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,54,9,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,55,7,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,56,7,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,57,10,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,58,17,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,59,15,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,60,9,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,61,2,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,62,7,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,63,11,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,64,8,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,65,12,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,66,6,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,67,10,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,68,10,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,69,15,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,70,7,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,71,9,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,72,6,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,73,9,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,74,6,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,75,8,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,76,11,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,77,8,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,78,8,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,79,18,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,80,9,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,81,2,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,82,10,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,83,8,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,84,6,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,85,8,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,86,12,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,87,7,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,88,12,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,89,16,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,90,3,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,91,9,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,92,6,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,93,10,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,94,6,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,95,14,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,96,11,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,97,8,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,98,14,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,99,9,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,100,0,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,101,8,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,102,10,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,103,12,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,104,6,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,105,10,0,0,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,106,10,1,1,Cooperate,3,13
2,34,NA,19,Female,Standard,Cooperation,107,10,1,0,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,108,14,0,1,Defect,3,13
2,34,NA,19,Female,Standard,Cooperation,109,10,0,1,Defect,3,13
2,35,NA,22,Female,Standard,Cooperation,10,NA,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,11,NA,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,12,NA,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,13,NA,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,14,NA,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,15,NA,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,16,NA,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,17,NA,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,18,NA,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,19,NA,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,20,6,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,21,5,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,22,3,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,23,10,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,24,6,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,25,8,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,26,6,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,27,15,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,28,13,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,29,18,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,30,9,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,31,1,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,32,6,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,33,5,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,34,9,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,35,13,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,36,7,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,37,14,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,38,14,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,39,12,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,40,5,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,41,5,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,42,2,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,43,9,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,44,5,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,45,14,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,46,13,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,47,10,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,48,10,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,49,17,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,50,2,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,51,5,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,52,2,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,53,6,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,54,11,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,55,14,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,56,14,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,57,8,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,58,13,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,59,15,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,60,3,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,61,1,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,62,11,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,63,11,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,64,5,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,65,10,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,66,10,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,67,13,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,68,10,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,69,16,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,70,1,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,71,3,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,72,10,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,73,9,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,74,4,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,75,8,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,76,11,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,77,16,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,78,15,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,79,13,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,80,5,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,81,4,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,82,4,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,83,10,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,84,4,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,85,11,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,86,7,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,87,15,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,88,17,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,89,13,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,90,7,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,91,3,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,92,5,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,93,9,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,94,12,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,95,14,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,96,10,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,97,7,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,98,13,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,99,10,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,100,2,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,101,1,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,102,9,1,0,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,103,7,0,1,Defect,2.3,22
2,35,NA,22,Female,Standard,Cooperation,104,13,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,105,10,0,0,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,106,14,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,107,8,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,108,14,1,1,Cooperate,2.3,22
2,35,NA,22,Female,Standard,Cooperation,109,12,1,1,Cooperate,2.3,22
2,36,NA,19,Female,Standard,Cooperation,10,NA,1,1,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,11,NA,1,1,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,12,NA,1,1,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,13,NA,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,14,NA,0,0,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,15,NA,1,0,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,16,NA,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,17,NA,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,18,NA,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,19,NA,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,20,7,1,0,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,21,5,0,0,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,22,5,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,23,12,1,1,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,24,5,1,1,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,25,10,1,0,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,26,12,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,27,15,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,28,8,1,0,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,29,11,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,30,1,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,31,4,1,1,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,32,9,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,33,8,0,1,Defect,4.1,15
2,36,NA,19,Female,Standard,Cooperation,34,4,1,1,Cooperate,4.1,15
2,36,NA,19,Female,Standard,Cooperation,35,7,1,1,Cooperate,4.1,15
